基金代码,一年回报率_202108_202208
FUZSDM,2.468371294979101
MMUPMD,3.397373801929997
MMZDZF,-17.761524444719676
MMUFSA,2.749497720874172
MMDMXU,-11.429251133435656
MUXZUU,-10.664066714413156
MUUXDM,5.722261283086458
MMXIMU,4.140989867531571
MMMZXP,-5.621740980811373
MAMMMS,-11.789710545521643
MMFIAS,2.4468691519380124
MMMDSZ,-31.76341350528843
MMDIFP,-21.26325844887233
MUMZAM,-9.119450562899202
MUMSXZ,16.921124914470912
MMFXSU,4.760672538690657
MMMUIA,4.492051337279359
MMAIMF,-18.966314496655215
MMSZIA,18.593773470394275
MMXAZZ,4.125424287375584
MMMUXA,4.075189013623523
MMPSFS,2.849106267601589
MUMAPD,-18.29569980663452
MUMPPD,-10.216291034569227
ZMMMMS,3.3811073162070304
MUXMSS,2.3786219583619954
MUXXIM,2.166776922716543
MMSIPA,2.9356852435822867
MMFPIF,2.6146768066052064
MMFFPU,-9.59824798136616
MMZXUU,-11.287402039639886
XMMMUD,-10.336536867173807
MMSMUP,4.496404522975466
PMMMMU,-17.75550221300669
MMPSMX,-5.0219307985027335
PSMMMZ,-13.428036305201449
MMXSIA,-0.35736823056049977
MMPPIF,-11.707884541319014
MMUAMZ,10.55571341512043
MMDPAF,6.839134596284353
MMUPXM,-9.158559599238945
MMAAAU,3.079354858967935
MMUIUX,2.4999884729688566
UDUSUF,7.690949668493778
MMIAPZ,3.34826469031145
MMZSFX,-10.93540191166278
MUMPZU,5.625409972575761
UFZZDP,-20.803760312274513
UFZZDU,-13.831476419464035
MUUSII,-15.533490761213889
MMFIZI,4.952461510916036
MMSAFS,-8.957492082735293
MUUXSF,-14.131296159913376
MUXDDM,2.8097318993078306
MMMDAA,-18.215869124001102
MMZPIP,4.767869945056699
MMFPSM,4.71420806030359
MMMUPS,0.13658592080897636
MMXFXX,2.54442649414202
MMZMZS,3.3739440318223326
MUMSDZ,13.101424258619145
MMIAPS,5.622060687307173
MMSMUM,4.358455509417562
MMPZAU,5.45094125358303
MUUIUI,-14.346594572965332
MUUAXD,-11.124695558758596
ISSUFM,-9.087766103805308
MUXIMI,-0.0901930264137587
MMAMFD,-23.11022989210228
MMXPAS,0.8537852833395334
MMXSUA,5.548483427416331
MMUPUM,-6.708575823202814
FUZUZZ,2.6049692932386153
MMUXIF,1.8575655205393025
MUXSUD,14.335305104281074
MMPSZS,3.729017768227699
FUZSMM,5.9349629237027575
MMSFZX,3.0250524676742354
MUMFIS,-10.423885719351276
FMUMMU,-10.962912381295208
FUZDDS,4.155232979198171
MMMUSI,-13.354975312108857
MUMIPU,-25.12414551532829
MMDIMU,2.9140450793523116
MMAZIA,2.5009485240513936
FUZMIZ,-3.6351503610346625
MMDZXU,-4.1195997971156695
UDMUII,-16.06242565126877
MMSIXS,2.777420457532721
MUMIZU,-22.470336196727647
MMDAUU,2.851636552973028
MMSPUD,0.4795379351736506
MMPIPA,-3.044889913994091
MMFFMX,-9.935021700191035
MUUUZF,-12.630363547998286
MMXZMI,-4.687067034853913
MMSSPZ,-0.026889931103277975
MMFXSI,-3.4432054543563755
MUMDXP,-6.031524848724551
MMFUFZ,3.3955156898244314
MUMDAM,-12.903276001992339
MMZIIU,-21.275510040461285
MMUPIA,13.796569907023823
MPMMID,1.9190206098497649
MMUPPD,10.976338202012752
MMFSIF,-8.158964476882849
MMDMUD,3.5723360935544037
MUUXDD,3.288315879897076
IDMMMZ,8.561599562939652
MMUAAX,10.597790811987027
MMIXZS,4.422345274630951
MMXIXA,0.29910589850719915
MUXUUS,-21.55132232017287
MMXSAZ,-18.781217238580986
UDDMMU,-6.150838302370447
MUMXFF,1.4713214618781494
UFZZPM,-7.893891640085612
MMFZFF,1.4515115488703523
MZMMUZ,21.91974622534106
MMDFZS,3.7105072062964988
MMXZDP,2.1380281657764244
UDMDUD,-3.8695465812532572
MMSDAX,2.6943988690758998
MUUPDP,3.3528927093947574
IPMMMD,-12.10264474376607
MMUXUF,-20.18572031812421
MMXDFA,2.8115302329620406
MMMDZP,2.900882126532617
XSMMPP,4.424611125995671
MMDUXM,6.265382404737603
MMZPPA,-1.9804332023031632
MUXFMI,5.817644712443274
MMISZI,1.3534289911196442
MMAAIX,-13.210654918526107
MMZSSS,-19.319044601320538
MMMIDX,-9.697688166840331
MMSDZD,1.4482918190463825
MMZDDA,5.34914261432221
MMFIUU,-38.07203997117216
MMZIMX,4.606059767677095
MMFZMU,-7.0056043282053855
MMXFFX,3.269566970598641
MMMDSI,6.549155905922959
MMSAAI,-31.918469138473768
MMUIZD,-11.931355593693048
MMZZPU,-11.24925503195699
MMDMXF,-6.523039290350737
MMIFZF,-2.2824196554030305
UDDMXS,-18.67076500508209
UFZZUZ,-10.969418058868785
UFZSPM,-33.71230053226774
MMIXMF,-6.662948424964784
MMFADP,3.748422100588892
MMFUUS,-1.4953514320634123
MMSSIF,3.815681590286796
XZMMMS,4.082999262004692
MMSPXP,-1.1403295457288758
FMUMDA,-8.660100150865752
MUUFMP,4.281077404149417
MUXXDA,-1.8979039621634808
MMIPFI,2.2614391612788007
PAUMUI,-5.689862956664829
MMIDSU,2.50232324107105
MUXIDX,-13.006807014759614
MMZZZI,-24.56448255889653
MSMMIS,5.132141016737654
MMFUPU,2.2472801787830403
MMFDFU,-28.321573905154985
MMFUFX,-9.543579040154862
MMASMF,-21.108180885060175
FUZUZD,-5.345665970280995
MMUPDI,-3.702966738855931
MUUMFP,0.6322415250650426
MMIAXX,-1.592530970634726
MUXXXU,-11.073012363949362
MMDSUI,10.616880674013885
MUMPZM,7.330098391186985
MMMUSF,2.4554902020225002
XZMMUU,-27.56083597453326
MUUPMF,-6.4417772637676824
FIMMUS,16.1108098627513
MMUSPS,0.9329492267965807
MMDMSX,-23.527041627326813
MMFXMM,3.283497604647942
MMUADP,-8.66215504498778
MMUPAX,-20.75731181888848
MMZAXM,5.262566973360439
MUUFXA,3.106949576048638
MMPSDP,5.841322642311865
SFMMMI,6.949898393151269
MMUDAA,4.522903726198557
MMFMSM,3.1004961149556904
MMXFDI,-3.9549683274102936
MMSIPM,-20.74748039880285
FMUMUZ,-0.9978444998865419
UDMAUP,-8.512233006892457
MMAXSX,4.4691404301441455
MMPIUA,2.575027637126621
MMPUFS,-1.8691511605467164
MMASXA,2.0871721528547575
MMZMAD,-17.225599557446497
MMISZZ,6.407840840995863
MMSMUA,3.5644596676797855
MMFXAZ,8.175527666474661
MUUDMX,-45.323346275429955
MMDFAS,3.1483235933069618
FUZDFI,-0.8129754013367618
FUFDFM,-3.1752032363024876
FUZXXX,-4.595353908914091
MMFIPP,-11.629705374357147
MUMSZU,-3.21801107939522
MMDDDF,5.824369006084645
IPMMMA,-9.658865743737925
MMSFPI,4.293963921055705
MMUDZF,-9.308068816042148
UDUDZI,7.795808738990023
MUUUXA,5.388711353274613
MMFAXI,-2.1501262424560252
MMIMMZ,2.3417920545667306
MMASXX,4.290235850445235
MMUDMU,-1.3273514356772873
MXMMUZ,7.685831626301416
MMPUFA,-3.12803993656229
MMZZMM,-0.8449505273417772
UFZZZX,-31.80692783956688
MMMAXF,-14.734552871975534
MMIZFA,-11.440894391076455
MUUUMZ,0.6709507435572661
MMSSZP,0.022705742624599068
MMDZZF,6.782371176452219
MUMSXA,17.083879723435405
IZAMUU,-24.235600658347423
MMPUIF,-19.527993428637924
MUMPUX,-4.678511362010727
MUXFUD,-1.0669748142933249
MMZSZP,-6.459120926994727
MMDZDF,4.176440007332258
MMSSSD,-13.640528797738288
MMMXDD,4.772697336656699
MMUFSP,-23.357619021891026
MMAMUM,2.0067390779977843
MUUMSM,-22.721363253504112
MPMMUU,-4.916072904420759
MMXUZX,0.8202305065661912
MUXASZ,-12.680726698838157
MMMXPD,3.9000604956776628
MUUDXS,-8.32772982838931
MMPFPP,0.6563632900753897
MMZAZD,-30.92250097013975
UDSIMU,-16.237785380493758
MMDDUA,14.93357388490858
FMUMAS,-13.043939510862577
MMIMXZ,6.956683937544275
MUUMUA,5.210611193170704
MMFSPX,-23.727266283211176
ISMMXI,-19.39166795187961
MUUPSU,-20.09901668145033
MMPXSZ,3.4251165306574753
MMSFZI,4.294917292796309
MMDSAF,-10.39191708612293
MMFDDS,4.029257203458716
MUXIZF,1.1180493534408216
MMXMSU,-13.538528008850559
MUUDPD,-13.223696727445443
MMIASS,-8.860557014146021
MMPSZX,-2.8740666797800074
MMUXMP,1.840165979330655
MMDSFD,-32.446847773509006
MMPFPD,5.242461104201256
MUMFIZ,-2.250361786701252
MMDUPS,27.029346083417828
UFZSMX,-26.558021515852563
MUUPZZ,-10.703826044008288
MUMZFD,0.11546132293764226
MMZXDS,5.025399682841373
MMFZUP,-14.2812381371741
DXMMMD,-7.831008675601424
ASXMUP,-5.119664155335788
MMASIX,10.943377314724064
MMDMPI,3.2444907635342
MUMXDM,-2.543105390442303
AFMMMP,-10.30731886944368
MMDXXS,-42.070512295305555
MMXSDS,0.7599672560724804
XUIMMA,-4.890850143819238
MUMSMD,-7.045481512170592
MMSAMP,-7.313633806556994
FUZUSS,-3.3748044834076762
MUUZDI,-4.710620271149542
MMSPFM,7.031390310999945
MUMXAP,-13.124684044714233
MMPMSF,-26.20232613109173
MUUUAZ,-10.644544534882465
MMFMZM,-11.666344503083454
MMPUUX,-14.497787403419705
MMXZZU,4.382557285131085
FUZSDS,-0.29059121026054885
MMADAA,1.2419809417963203
UUMMXU,-6.070566983028682
FUZXUX,62.68978913526712
MUUDSP,-20.564578637216734
MMMMXP,3.7385741809668196
MMIIPU,-0.8696439562193405
MMIXAZ,5.0339142751984784
FUZZAI,-5.491748298840717
MAMMMA,-3.4144552084318907
MMUZPU,3.8360125802456557
MUUSPX,6.417166368978931
MMMUIF,0.17819928332044202
MMMZSD,13.100142648321818
MUUUDS,-3.9779634648186555
ZDMMXA,-8.982446040596848
MMAZAS,0.18934158647867255
MMAIZF,4.203383730024425
MMIXFA,4.13360261246239
MMPIDD,7.869391982923034
MMUDZP,-9.640814815851336
MMZIPU,-10.093137597242206
MMDIDS,2.504724409891934
MUMIXX,-5.768892636000643
MMAFIZ,2.9272328061891684
MUUPFA,-21.151953448124548
MUUMIA,5.329824342596982
MMDZFI,5.5956276892290155
MUMMUS,-13.246478197574518
MUXIDD,3.71254010834853
MMSIIX,3.9051499003610544
MUMZFX,-4.591495723004795
MMZZFF,4.209393905441491
MMXXSI,6.990470935126685
MMUAUD,0.18672588053489525
MMZDPM,-6.814195526990014
UDMDIM,-2.420108587722702
MMUFAZ,-8.488602199338889
MMPFDZ,-6.376565354303238
MMISII,-1.1701493646544183
MUMUUU,-38.40922161727456
MUUMIZ,2.635247892647828
FUXMMM,-11.689122212148888
MMAXIZ,-8.010028807859126
MMPZAZ,3.381309053002119
MMZDSS,0.2614546878025489
MMAUUZ,2.864626297383274
MMIDIA,2.9034840882017603
MMADPD,0.9598557572709858
MMFFPX,-9.44427755459766
MMZFIF,1.8690166229693614
MMSXPD,3.0399784747535983
FUZDFD,5.4700354924570265
XMDMMU,3.494317897439557
UDMXUZ,-26.617788687019857
MMDPXA,5.448240639296099
MMZAPM,-18.045959506782697
MMIMAX,4.2334713877072225
MMSUDA,4.401124711386737
MMIIDU,-4.250432856931377
MUXMPM,-29.518511373944474
MMADSU,-19.88512755402509
FMUIMI,-21.90843306403998
MMIUUA,-0.1827631053374863
MMPMAI,2.9165133456751
FZMMMF,-26.615451827906575
MMZIPF,-9.76046278536708
MMFAUI,-18.836610733771305
FUDIUM,-1.6525411056603003
MMAFXU,3.876018699671949
MMMFPF,-5.461217503366052
MMSFUX,-32.58503713973406
MMSUDS,2.6126367461701765
MMXZMZ,2.0740368526489723
MMSAFP,-26.344482798279948
MMMMXM,-14.884148445304099
MMUUPD,2.586452057426797
MMXFAP,-14.701814152657096
MUMZDM,4.421450665090146
MMAUAD,9.764270048434494
MMFPIX,4.769963780838073
MMAIZU,-8.369989029484866
FIMMUF,-11.045320577528901
FUXPAM,-41.98423987350051
MUXXIA,-26.504134294582133
MMDFUF,1.7237967502285778
MUMAZS,-6.592198379956473
MMFUXI,3.47127869226683
MUUIUX,-23.741889644101278
MUUIID,-3.2297759846157046
MMUUUA,-9.460771049582476
MUMFMF,-18.132644095660964
UDUUXI,2.591094876412382
MUUSPU,-20.786780253340627
MMPSPD,-10.155839510195989
MUMUFZ,-33.112567655859415
MUMPMF,-22.375535253512723
FUAAZM,-0.32122264143197954
FFMMMA,-1.6469536140842067
MMZIUF,3.6261905714742606
MMAMXF,-1.5038171885174008
MMIPZI,5.369941141231802
MUMPAM,-1.440392954647935
MUMSDS,4.436245947534093
MMAXZZ,-2.6719926197350286
MMSIMM,-37.53583828785773
MUXXPD,5.373732511315832
MMUSMZ,-17.12812651887432
MMUXIZ,-23.49947133926266
MMZXPF,1.6190677268167497
MMFMDX,-12.608148039367855
MMPSXP,3.3181487133335787
MMFMUP,-5.324791900335818
MMDSXU,-10.411518528962846
MMDAIF,3.8212663432270646
MMDPFA,-1.625963812575781
MMXFPA,4.623921457652875
UFZAAU,-7.35820610309314
MMAFAS,2.5118270844297665
MUUMFF,4.362095424286049
MMXDAX,-4.030451859214784
MMUXPI,-12.155269022182317
MMMMMU,-12.646375273529308
MMAXSD,-10.155484243153238
MMZZZA,-15.78110996925188
MMDIDP,-23.843331891772813
ZSMMXX,6.889379872556508
MUMUDU,-29.154643409323544
MMAMAP,2.2019419847153974
MMMZDZ,-10.956526470581677
MMSFZF,4.787244523446707
MMIDPU,2.6270926650638042
MMMZSA,-5.427732030140555
MMXMUZ,5.584176159885804
FUZDUI,2.838342292446983
SFMMMX,6.296208516245375
MMSDZM,1.1913677248146066
ZDMMMI,1.512335541443539
PDMXXM,-5.406457425745604
UDMPXX,-22.16394372051289
IZAMXU,5.354354252309642
MMZUAU,-0.4269498989255398
MMASUI,-7.889240068585413
MUUZZF,0.37880881315839
MMPSXU,4.0886770134873
MMDUAI,6.193633721409169
MMDSZS,6.114402714103566
MMSPIF,4.423465237355009
MMPFMF,-10.341746705815604
MUUPSA,-7.280137809896565
UDXXUU,-21.982684922195585
MMZZFA,-20.8532821881128
MMSZAF,6.532077241038947
FSMMMS,-24.18981733788514
MMXPAX,-8.777327829605731
FAMMMS,5.040036433412276
MMFIFA,-10.167276155853912
MMUZMM,-21.34424915540581
MUUIFS,-27.423462793608252
MMIFPZ,4.503250996702321
MMMUZS,3.1995107757937293
MMPDPU,1.5121455573753946
UFZZAS,-21.542070384154126
MMZZDZ,-19.377806986410793
MUMDDF,-21.215999817682977
MMZFIZ,-18.340721221611428
MUMSDF,-6.542781106790427
UDUUUZ,3.6012993203671604
MMDDMA,-10.984536389509932
MMDZXF,2.70741535223577
MMIFUA,2.9888533606877066
FUFFIM,-3.671200791086873
MUUIDS,0.4657885397954692
MMIUDZ,-0.6749448038492003
MMADXD,3.9097946013292595
UDSMMX,-9.263045439853741
MMIUMX,9.970035827348973
FUDDAM,-11.634945535065535
MMFDUS,3.524114246929128
MMIDPD,8.897224254994242
MMAZDF,4.587624770980579
MUMISM,0.7129151743791919
MMISZS,0.6899851355006801
MMDUXZ,-1.717561403140431
MMAMUU,0.07245590161956006
FMUMDU,-0.906549241002591
XMMMUX,-12.90581472120327
MMISPS,4.286836096132863
UDUAUX,-16.022612130764728
MMXZZS,4.360996267893317
UDSSMX,-14.966487936140506
FUZDFU,-19.921616871698646
MUMMPP,3.7535321732980966
MMDSPI,-7.066122472889751
MFMMXU,-19.532616970287975
MMSIAZ,-21.117890660056112
MMIMPU,5.664295508793106
MUUUAD,-17.512452668523
MUXIPP,-12.795189337178694
XMMMUI,-4.497158544452915
MMXMUA,3.287834430368735
MMDDZX,-10.45970659167669
FUFUSM,0.7851742752554486
MMDMXS,4.528648812077498
PFMMMS,-16.00894335431441
ZSMMMP,4.493321098725382
FUZMMF,1.341375557888882
UDUMXS,-11.38682949511247
MUUAAF,-22.94476171949505
PUMMMS,-7.254795826339816
MMZFFF,2.622878418996893
MMPZAM,4.391626251794343
MUUUDX,-36.09856258549088
MZMMMI,-14.74775635308497
UDUMPM,-13.552624566360405
MMAUMS,-29.19911579503654
MMFPIU,2.0428938554821086
FAFMMU,-19.012316734450263
MUMSFM,-15.618467101026328
MUMPDZ,-7.339332558020724
MMUMFI,-19.70453140790254
MMXDIP,9.178235538672922
UDUSXD,-37.55179676829536
UFZSPF,-4.113078828424161
FUDAMM,-22.452541784295427
MMFDIP,-1.710732940690431
MMZFUP,-7.651229364432056
MMFZPS,-21.17725495182825
MMAPSX,0.7926135392438527
MUUUPI,-6.144711049173002
MMZPMM,2.2651358357270146
MMZSXZ,-4.2596754526339335
MMPMXA,2.1511799584182403
MMXFZI,-15.145841838986945
MMAUUI,-6.9234840087687415
MMSSAI,-2.10194465681018
FUZDMD,-18.643912138189542
MMAAIU,-1.1254631418678633
MMPZMA,3.757665063677611
FZMMMX,-15.26049820406178
FUZDAD,-1.0010425800973866
MUXUDZ,3.7318554533738735
MUIUFD,3.4252545461495183
MMMFIF,4.757360662068117
MMFXZM,-13.828955149451115
MMASXZ,3.2528150595857426
MMMXAZ,4.117404293766211
MUXSIA,-31.992354959091504
MMAIMU,-19.981761546245014
MUXUDU,-0.9166383895918044
MUUPDZ,-13.353478488988628
MMZDIS,3.509674275388357
UDFFXI,-24.410708167026126
ZXMZXI,7.782231929250179
MUMIMI,-10.327503009193457
MMAMAX,-0.9176440120089963
MUMXZZ,-12.987506021865228
MMFSDM,-12.253649246783736
PAFMXM,1.4786485104322775
FUXXAM,-5.592407133402143
MMZSPU,-13.12163187285073
XMXXUU,-6.101031412932112
UDMUIS,-20.061003657104475
MMIAPF,-0.01696316302026113
MMXIMP,-5.403233678789054
MMUPMF,2.3668660064901776
MMFZDM,-1.7982482440114373
MMXPUU,2.540349993949761
MUMIAD,-2.8580231460169037
MMFPSX,-16.281029052339736
MMAIXP,-1.028050485293053
MMZIII,-7.820050591669629
MMFDMD,3.45832146034527
MMPDUF,4.074045131581726
FMXMMM,-5.5554924564112405
MUMSFP,-17.422056282267867
MMFDPX,-14.513597814557649
MMXZFF,-12.654845441337159
FMUMUU,3.255700824839198
MMXDFZ,2.154757350213063
MMXUFX,-14.949967290617394
MUUUPA,3.890201236092372
MUUZPA,-24.491911293774844
FPMMMF,3.6593684841788634
UDMPXU,-10.026329483688905
MMDIPM,3.11666642924953
ADMMUX,3.954009100594551
MUUIIP,-12.452298184546837
MMPZZD,-23.65514829990101
MMUASF,-24.267027553607527
MMDPIU,6.44997613151648
MUUXPI,4.983610521631958
MMSAXP,3.536951665375973
FIMMXZ,4.919272673045851
MMPDUX,2.8299500737196803
MMUFXI,3.7844447594100368
MMUSXI,-29.08409520631451
MUXXSP,2.886807367186736
MMUISZ,4.551536798152469
MMMAXA,-3.0049456548723987
MUMUXU,-6.602623081863435
MMDAZI,3.646668595098521
MMMMDI,-38.501235135097254
MMDDSA,1.867527057116663
MMAAPX,-23.41941778323927
MMAMSD,-23.82024276307909
MUUUZZ,5.831317592318796
MMZUSZ,8.16572673829796
MMXFDU,4.372352526834081
MMAZAU,-8.840036938517962
MMISSS,3.9902040311648745
MMUFFZ,-24.339473300784896
MMMPMA,-23.369893513000623
MUXSIS,-30.183996262041664
MMSSUS,3.379441885686475
MMDXSD,2.98275788128485
MUXAZU,1.4145042399110666
MMMPFS,-7.123780536389341
MUUUXF,-14.186744655565125
MMAMXU,-29.698620645520208
MMXDDU,2.196194748866631
MUMIZA,-0.22224963056742666
ZSMMIM,5.616325153407991
MMSUDD,4.8389319449723525
MMUMFZ,-2.033707375726006
MMZXMI,5.940754738099531
MUMPSM,-7.025552762977811
MUMXPP,0.1406255787654982
MMPFSX,0.48102971784105036
MMFXDU,-6.1527526585252765
MMPFAD,2.9486921454402726
MMZDAI,-16.708010817200968
MMIZFM,0.350476671517413
MUXMFU,1.4015873898357225
MMMXFX,2.1825191344718258
MUMFFA,-5.629348092350209
MMDZSZ,3.2648941082956946
MMUIDF,-26.490676556675787
MMSMPS,-22.5972412893893
MMMXZS,3.973778956214234
MMDUIM,0.10836467015810536
MUXUZU,-0.9891172588270472
FUZSXX,1.1709135906142307
MUUPFI,-25.135685421491903
MMPUPZ,2.26600151546051
MUMPAA,-19.949622907297453
UUMMXZ,-1.5051402085740162
PAFUXM,0.9885222227764201
MPMMUD,-9.973482234770167
MMFPPZ,-18.720485592202994
MUMZIS,-0.8108182895116881
MMDFDZ,-18.845932540501867
MMAAZU,3.4211991461097457
MUMPFM,1.6477811451900348
MMFFSA,6.641315439509002
MMXXSM,0.5287846490065953
MMFXIX,2.1647452571147783
MMPUIM,-0.5708026946522032
UFZZPF,39.49596887844264
MMXSFF,5.102398506599131
MMUXXX,-15.907742910194763
MMFDFZ,-13.434678771858518
MUUAMM,-5.670443139160776
MUUSPS,-0.11210540670883606
MMMAFM,-21.54183494624118
MMDAMU,-18.641302479679617
MUUZFI,2.6397358479424313
MMDMZF,2.907114800317169
DXMMMZ,3.643852347968979
SXMMMU,18.888669416903944
MMUZDS,-9.836753560104443
DSFMFU,3.658125255472297
MMUPMI,-22.317051994763027
MMPAID,-2.7604345826112855
MMMXZZ,1.9120396142323572
MUMSUF,-7.673594353549289
MMFSMA,-2.2964634714222116
MMFDZU,-5.5605152700529725
MMDZIP,3.578249419097202
FUDZUM,15.393031252461041
MMUFSZ,9.982629126124282
UUMMIF,11.319463745018773
MMSUXP,3.9494999417435563
MMAUIU,-11.059846293458728
MMSDMP,1.9497317310205469
MUMMIA,2.34329294184376
MMUMSP,-8.192943637305726
MMXFUZ,1.2153363796578165
MMXDIZ,5.657948314092864
MMPFFS,-16.21237377943304
MMSFIA,-9.487650343970873
MMISXA,3.6705077936323054
MMFPMX,-23.272238983700447
MMFFZD,1.2818739376624055
UFZSFF,-3.468926241448085
DSFUUU,4.7073435118770135
MMAPPA,3.8922615879604683
MMXMZD,-2.375197858929598
MMZMDF,-3.986101347700297
MMFADS,-12.163661707645806
MMZZXM,3.76424281902659
MUXIZS,1.9951115883973807
MMSXDX,6.133276527639055
MUMXXZ,1.3647589227065013
MMDMMD,2.135154384188821
MMZAUM,1.2607249986411722
FUZUSM,-16.358986442549412
FUUXDM,5.655010815502733
UFZAAM,-9.97765472532818
UFZAUI,-35.91960469172581
FUZSID,-9.11876138783968
PMMMUD,0.565483920804372
FUZZIF,-13.21278805705762
MMDMFA,-18.009648430924837
MMDMAD,3.704096563838889
DDMMUX,-17.943797317693065
MMXAXM,11.304719899864775
FUZZZS,-12.91913346089637
MMFXPS,-22.074958842571746
MMUMIZ,-7.733770491306672
MMSUUF,8.121980449389774
MUXDIP,-29.423953525931665
MMXUMD,6.286362816916128
MUMPIX,-7.836108680882221
MMPAFD,-6.846640020201028
MMXMFA,2.5231529769932246
MUXAXZ,-2.1687271359356854
MUUUUM,-1.916470247849922
FUZSII,-6.908925248289664
MMIPFD,-1.79203602046315
MMXXUX,-2.4947716814014154
MUXXXF,-15.404167587031493
MMZSSI,3.5119184104755554
MMAZMI,-15.078892419140743
MMFIPU,-20.431831198309144
UDUZMX,-0.9817672897092145
MMFISP,0.07829199512613294
MMADMF,-2.16200408656797
MMFSZU,5.322351810226868
MMUIIS,1.699832700136338
FAMMMX,-5.9366059087503755
MMZZMU,0.2854497893012007
MMUMAS,0.46511232787317697
ZDMMMS,-2.6075132434633863
UDMDPX,0.2923510454680541
UDIAMZ,-19.702528402506303
MMASMX,-1.1699935064278504
MMAPSZ,4.221163822475512
FUZUAZ,3.8110936919096075
MMPAFU,-36.93707595101986
FUZDSA,-8.008020115943621
MUXXSI,3.242519305331953
MMDFDS,19.682370195963372
MMAXII,5.242888945681032
MMDFIX,-0.4376484919528044
UDUAIS,-25.908657022657756
MUMAPI,2.1975652173642466
ZXMMMA,-16.10615958001035
MMFFIS,-26.271421502470556
MMZFDA,3.0040285539873723
DUMMMS,-8.23050873188078
MFMUMD,4.074117827510723
MMSADZ,2.2775392451343963
MMDMDD,2.812530508563111
DSIMZM,-7.484428376612435
MMSXXZ,5.156476449827186
MUMSPM,-11.016124028159174
MMMMSD,-20.202714873766656
MMPPDI,3.7933271603439653
FUMFAM,-6.112380988370115
MMAUZZ,-16.957481812749748
MMSSMA,4.215710198542344
MUMPPM,5.99851028557542
XPMMUZ,-4.187326174921512
MUUIIA,-14.559272666635076
MMFMFU,-1.917570963510234
MMSUSF,5.803748911837884
MMUSIF,-22.883062841664987
UFZSXM,-5.610704432972782
MUUMUZ,7.732894732835176
MMPPAD,4.247754295737891
MMSIXM,3.673688157591796
MMAUAM,12.621536366683028
MUMIPD,-3.7487496475119726
MMAFUM,5.939796616626518
ZMMMZZ,-19.345845724014527
MMPIZI,1.13440993041977
MMZPXA,2.4439436972130717
MMDMAF,-7.391187226146778
MMPFMP,1.7003136349582704
MMZZXI,3.4790188201954715
MUUIZI,1.948255583592928
MMPSFD,1.9705025849786355
MMDFIF,-3.411615140676633
MMMMXU,-15.666521862654294
IAMMMF,3.1077230465123917
MMXFSS,-11.810980319416744
MMXPXM,18.04941553876057
MSMMIX,-7.898589839531579
MMFUPP,2.1443068734544353
MMPMSD,1.485046638233754
FUXMUM,-33.2624447564295
MUMPFS,-9.389104933904436
MMFUMF,-1.4608429111088648
MUXMMM,2.955972990912623
MMXUDF,-1.0302130088042791
MMIMIA,1.2044627150967817
MUMPUD,-32.63628761661348
MMZUMM,6.914797015559482
MMDXXF,-38.22214814166222
MMZDPI,4.1616313732422245
MMAXFS,5.6011353994850435
MUMPIF,4.5938440574874075
MUUXAI,-17.532328518537902
MMIUDU,0.8297074457102025
MMAXAI,-6.920555455417909
MMSDFA,-8.28207310346784
MMPFUM,-4.574872654291094
IFMMMZ,-18.080405104956103
FUZDUS,3.874824109723164
MMMUIZ,3.172584525210205
MMIZXZ,4.47380633680647
UMMMFA,3.9769123445125096
UFZAMD,-0.7618500746734547
MMAAPM,7.801781814969271
MMAZUU,1.401303803477864
MMIADP,6.973794974542352
FUFFSM,6.767846109163934
MMXDDZ,-25.367253204402463
XSMMPF,2.973800808197827
MMUIXP,1.058458376851891
MUXUSX,4.395753194130156
MMSUMZ,-24.710465412656507
ZSMMIU,5.1832647789961
MMFUDF,-0.22728727777519941
MMXXSF,1.5574132933421185
ASXMUZ,-1.3549543118770984
MMMSPX,-8.149963683393903
MMAFDP,1.5736320813348814
MMAUUF,14.51577750157117
MMZSFI,-0.7791400732385887
FUZDUU,-5.186832884691452
MMPMXS,3.2757610854906556
MMDADI,-11.265667562475482
MMAIXF,-3.050022161711856
MMZXSF,-29.613662494224496
MMMUPI,0.9976965247834039
MMZISD,-13.565766267986467
MMSUDZ,3.1740841696942366
MMZUXU,5.786702045979479
MMISFF,-2.2127965698684298
MMAISA,-17.909671773339973
FUFIAM,-12.788597180533937
MUUUFP,-19.561383532779665
FUZDXF,0.5340469079438548
MSMMUF,1.7027514712347251
MMIXDD,4.2167578828605405
MUUSXP,-8.883529395501009
MMUSZP,4.513297026921626
MUXAPS,-1.7655178314184001
DSIMAI,-4.250164182155525
MMFDDZ,7.254710378321583
MUXAAS,-7.2239863596996425
MMUAXS,-0.6851587499876044
MMDUAM,2.1109621214125993
ZSMMFD,5.371625950043753
MUUSUX,-6.967672220756065
FUDXDM,-22.161965089240955
MMAFXD,-10.69147992475301
MUUDXX,3.7737324657851152
UDZUMP,-20.424179004561616
MMAFIP,-7.531994950466205
MUUXAS,-8.901896969381351
MMUSPX,-0.2936656858044471
MUUDAI,4.700364340799775
FUZDUM,-7.382542339662255
AFMMMI,3.946324544133889
MUUDFA,4.63370488814105
UFZZPP,-6.413795202626524
MUXXDF,3.505855045749776
MMIZMM,4.340101959173622
MUMIAA,-42.24940759590011
MMIDPS,8.460703493360604
MMIAMP,4.529754352325345
