基金代码,degree,betweenness,closeness,eigenvector
MMDMMZ,0.9320197044334975,0.00041896133068496447,0.9363468634686347,0.03726086114606049
MMDMFU,0.889655172413793,0.00030812163111970127,0.9006211180124224,0.036053832416721186
MMDMFA,0.9044334975369458,0.0003858777988643962,0.9127697841726619,0.036162297042691256
MMDUMZ,0.9527093596059113,0.00046052043552759225,0.9548447789275635,0.03785004429361613
MMDUXA,0.6935960591133005,0.0001533462079443506,0.7654600301659125,0.0285667808365662
MMDUSZ,0.8561576354679802,0.0002349247197224981,0.8742463393626184,0.03507384002664194
MMDUAU,0.934975369458128,0.00044522768813133005,0.938945420906568,0.037214714574648845
MMDUZI,0.92807881773399,0.0003925594625172533,0.9329044117647058,0.03718045143921856
MMDXUD,0.7517241379310344,0.00026359437370298877,0.8011049723756906,0.030163385902352385
MMDXFM,0.6541871921182265,9.275754852624376e-05,0.7430453879941434,0.027413479285178434
MMDXFX,0.9211822660098521,0.00034792020880193504,0.9269406392694064,0.03706033400239168
MMDXDF,0.741871921182266,0.00020504613654242403,0.7948316366483946,0.03023838175850677
MMDXSM,0.8866995073891625,0.0003570352357966748,0.8982300884955752,0.03573314648941681
MMDXSS,0.9172413793103448,0.0003595628752573371,0.9235668789808917,0.03693171254176296
MMDIDP,0.9054187192118226,0.00038102383304589905,0.9135913591359136,0.03633206955340877
MMDIDD,0.7901477832512315,0.000260175065026128,0.8265472312703583,0.03205227188585285
MMDISU,0.9064039408866994,0.0003489372258463583,0.9144144144144144,0.03652477509707368
MMDPMA,0.8502463054187192,0.00022489632049871785,0.869751499571551,0.03490370010464415
MMDPXP,0.883743842364532,0.00036453368148719605,0.8958517210944396,0.03562706174292636
MMDPIF,0.7162561576354679,0.00023718096904841104,0.7789716039907905,0.028743800329719592
MMDFXX,0.8817733990147782,0.00032231960692870706,0.8942731277533039,0.03566330731032119
MMDFII,0.8305418719211822,0.0003202241194918402,0.8550968828980623,0.03350053972808821
MMDFIA,0.9083743842364531,0.00037674930822898683,0.9160649819494585,0.03647382261218971
MMDFFU,0.49655172413793097,0.00010294571304828858,0.6651376146788991,0.01970288073547312
MMDFDA,0.9359605911330049,0.00040230923752589804,0.9398148148148148,0.03744611182157959
MMDDMI,0.9418719211822659,0.0004042086099807015,0.9450651769087524,0.03762745563749871
MMDDMP,0.8729064039408866,0.00025228826843099557,0.8872377622377622,0.03567023071994922
MMDDAZ,0.9487684729064039,0.0004917928435627008,0.9512652296157451,0.03755057757471459
MMDSXM,0.92807881773399,0.00037543969284564206,0.9329044117647058,0.037265347182024504
MMDSID,0.7231527093596058,0.00017979814254884916,0.783179012345679,0.029544165474974585
MMDAMI,0.9487684729064039,0.0004942886719013674,0.9512652296157451,0.03756765389704521
MMDAUA,0.9536945812807881,0.00047373862735502386,0.955743879472693,0.0378634774212712
MMDADA,0.7487684729064039,0.00024621692864288357,0.7992125984251969,0.030304429143528863
MMDZXU,0.8197044334975369,0.0002093777725522182,0.8472454090150251,0.03364984255388155
MMDZXD,0.8729064039408866,0.00039264887497978806,0.8872377622377622,0.03479464413745575
MMSMUX,0.5763546798029556,0.0002141306953382267,0.7024221453287197,0.02263374278942678
MMSMUD,0.9389162561576354,0.00040204456866885794,0.9424326833797586,0.03750229993262762
MMSMAX,0.9320197044334975,0.00038201729849306453,0.9363468634686347,0.03734608291219827
MMSUII,0.9428571428571428,0.0005073485679652595,0.9459459459459459,0.03728242258558344
MMSUIS,0.9467980295566502,0.0005101074528825693,0.9494855004677268,0.03745354436881716
MMSUIZ,0.7842364532019703,0.00015587672556594944,0.8225283630470016,0.032617099699431294
MMSUFX,0.9211822660098521,0.00035535283781132587,0.9269406392694064,0.037065193689017006
MMSUDI,0.7763546798029556,0.0001705674236474904,0.8172302737520128,0.03210758262964383
MMSXMX,0.7891625615763547,0.00029438323821778204,0.8258746948738812,0.031894840724077056
MMSXMI,0.9014778325123152,0.00034853416714890497,0.9103139013452914,0.03629918358438751
MMSXFP,0.8758620689655172,0.0003422364061843909,0.8895705521472392,0.03532594483016458
MMSXZU,0.6847290640394088,0.00012394695105693337,0.7602996254681648,0.0283851913572512
MMSIMD,0.8177339901477831,0.00020059878193006287,0.8458333333333333,0.03370690936139782
MMSIPI,0.8551724137931034,0.000300898221599107,0.8734939759036144,0.03459659337029662
MMSIPZ,0.7162561576354679,0.00018242103970992377,0.7789716039907905,0.02924572741195992
MMSIFF,0.8167487684729063,0.0003228915929011347,0.8451290591174022,0.032662925269513685
MMSPIZ,0.92807881773399,0.0004633605290019609,0.9329044117647058,0.036757185036608034
MMSPDP,0.787192118226601,0.00023968055132606624,0.8245329000812348,0.03202864873490345
MMSPZM,0.7576354679802955,0.00025052923766111506,0.8049167327517843,0.03053521474360478
MMSPZI,0.7832512315270935,0.00026227117772958865,0.8218623481781376,0.03168824175018772
MMSFXI,0.90935960591133,0.00035812125891155526,0.916892502258356,0.03660155573505641
MMSFZM,0.7773399014778325,0.00021553314360187552,0.8178887993553586,0.03184697295530033
MMSDSP,0.7743842364532019,0.0003272345741797249,0.8159163987138264,0.030774498433505482
MMSDAZ,0.7211822660098521,0.00018128855686598867,0.7819722650231125,0.02941511534209754
MMSSUI,0.6078817733990147,0.00021125490520172035,0.7183297947629158,0.023919509939139758
MMSSIU,0.9467980295566502,0.000445290470888809,0.9494855004677268,0.03761890298006776
MMSSFM,0.8561576354679802,0.0002632229061795099,0.8742463393626184,0.03490955129460718
MMSAFM,0.8876847290640394,0.0003051093057555156,0.8990256864481843,0.035860871418451276
MMSAFP,0.8147783251231526,0.00022890998514574863,0.8437240232751455,0.03329960414618952
MMSASX,0.39113300492610836,4.4125151670750065e-05,0.6215554194733619,0.01588727047271166
MMSAAM,0.7832512315270935,0.00026227117772958865,0.8218623481781376,0.03168824175018772
MMSZFZ,0.8807881773399014,0.00029735937873630504,0.8934859154929577,0.035603796692062206
MMSZDF,0.9201970443349753,0.0003577424531774455,0.926094890510949,0.037029476365292135
MMAMFD,0.9576354679802955,0.0005868588740977147,0.9593572778827977,0.03761533144228295
MMAMDI,0.8423645320197044,0.00026097679967101994,0.8638297872340426,0.03430231124450803
MMAMSF,0.9064039408866994,0.00039171764095430534,0.9144144144144144,0.036341051828700545
MMAMAX,0.4630541871921182,9.903059530801923e-05,0.6506410256410257,0.01857604473842316
MMAMAP,0.696551724137931,0.00020082978964660594,0.7671957671957672,0.028191457403536572
MMAUMS,0.7280788177339901,0.0001902508966504505,0.7862122385747483,0.029822620124889426
MMAUXA,0.5881773399014778,0.0002315558496075578,0.7083042568039079,0.02303474520066819
MMAUIP,0.6482758620689655,0.00018919460323851316,0.7397959183673469,0.02605290760568652
MMAUIF,0.9123152709359605,0.0003911070332049591,0.9193840579710145,0.03648952712163034
MMAUAF,0.8650246305418718,0.00029914274076990946,0.8810763888888888,0.035083931146869196
MMAXXS,0.8866995073891625,0.000392075385603291,0.8982300884955752,0.03537736584005168
MMXPAX,0.7911330049261083,0.0002093670101516021,0.8272208638956805,0.03238955294178172
MMXFMP,0.9034482758620689,0.0004560255426325616,0.9119496855345912,0.03589632158286537
MMXFUX,0.8433497536945812,0.0002018397624822798,0.8645655877342419,0.03480521598107806
MMXFDS,0.31822660098522165,5.150289878975422e-05,0.5946104276508495,0.012340803323694456
MMXFZI,0.9241379310344827,0.0003582070802639607,0.9294871794871795,0.037137956901398664
MMXFZA,0.8817733990147782,0.0003245725744754437,0.8942731277533039,0.035524787803998335
MMXDMU,0.4945812807881773,0.00015444561714611464,0.6642670157068062,0.019199777034974424
MMXDMP,0.8295566502463053,0.00034700300244831474,0.8543771043771043,0.03318410386992741
MMXDIP,0.7556650246305419,0.00020337761977364533,0.8036421219319082,0.030763241579330185
MMXDPZ,0.9004926108374384,0.000355755928709851,0.9094982078853047,0.036206422409055264
MMXDDD,0.7665024630541871,0.0002570466243825345,0.810702875399361,0.030835408296496915
MMXDAU,0.8532019704433497,0.0003488749086125697,0.8719931271477663,0.03430651406233668
MMXDAI,0.9113300492610836,0.0003820732769141191,0.918552036199095,0.03658398327505305
MMXDZX,0.6522167487684729,0.00016348811286376417,0.7419590643274854,0.026427165135941337
MMXSMS,0.5389162561576354,0.00013138011544562168,0.6844234659474039,0.021650208568750193
MMXSPD,0.9369458128078817,0.0004761547702921431,0.9406858202038925,0.037212174227876545
MMXSSM,0.9162561576354679,0.0003850871484896131,0.9227272727272727,0.0367580906498196
MMXSSX,0.7940886699507389,0.00030996055445811356,0.829248366013072,0.03180600352023321
MMXSSI,0.9487684729064039,0.0005353067762450302,0.9512652296157451,0.03750535170975069
MMXAMI,0.9142857142857143,0.0004383863567835252,0.9210526315789473,0.03654669219932813
MMXAPP,0.934975369458128,0.0004719850526416912,0.938945420906568,0.03715805149307133
MMXAFU,0.8394088669950738,0.00023565875907232767,0.8616298811544991,0.03438625107939058
MMXADI,0.5862068965517241,0.00013272729090600734,0.7073170731707317,0.02375272742205379
MMXAAF,0.3714285714285714,5.853883405984755e-05,0.6140350877192983,0.014751983817444032
MMXZUM,0.5320197044334974,9.813525059117747e-05,0.6812080536912751,0.021741636020978825
MMXZIZ,0.70935960591133,0.00013913505859654746,0.7748091603053435,0.029308478352806606
MMXZPI,0.5438423645320196,0.00014336151647857166,0.6867388362652233,0.021784031703807983
MMXZFZ,0.8423645320197044,0.00021337350929841553,0.8638297872340426,0.03462887657130944
MMXZAI,0.31034482758620685,3.393307347497912e-05,0.5918367346938775,0.012242971332628368
MMXZAZ,0.8817733990147782,0.0003252667163196703,0.8942731277533039,0.035555947542034186
MMIMFI,0.787192118226601,0.0001976976260546319,0.8245329000812348,0.03240346092921327
MMIUFX,0.7733990147783251,0.0002273987728084984,0.8152610441767069,0.0315055706584748
MMIUZM,0.754679802955665,0.00016026691988046444,0.803006329113924,0.03130726485320903
MMIXZA,0.3379310344827586,4.868541753766024e-05,0.6016597510373444,0.013537504494507614
MMIIMM,0.6650246305418719,0.00024574229600796827,0.7490774907749077,0.02639199220064689
MMIIMA,0.8147783251231526,0.00029354818285614876,0.8437240232751455,0.03294430447107024
MMIIZS,0.7458128078817733,0.00018250978963527486,0.7973291437549097,0.030555702810643577
MMIPUD,0.90935960591133,0.0003732772976740335,0.916892502258356,0.03648001945662441
MMIDXP,0.5408866995073891,0.00010202022644626642,0.6853477380148548,0.022015155558802093
MMIDAP,0.889655172413793,0.0003793004920777192,0.9006211180124224,0.03569065409190625
MMISPF,0.5891625615763546,8.487371988253745e-05,0.7087988826815642,0.02444088464934791
MMISFU,0.5832512315270936,0.0001650356162325082,0.7058414464534075,0.02353588159561978
MMIAIP,0.6236453201970443,8.292987237124576e-05,0.7265569076592698,0.02615978023306594
MMIAFI,0.6935960591133005,0.00015769305421907748,0.7654600301659125,0.028455664122589024
MMIAFS,0.9103448275862068,0.00037033870867556875,0.9177215189873418,0.036678911218271715
MMIAAD,0.8049261083743842,0.00020581429589163535,0.8367683429513603,0.033082979708043754
MMIZDU,0.6561576354679802,0.00017435599543690278,0.7441348973607038,0.02662376111243293
MMIZAP,0.6679802955665024,0.00013622853592202639,0.7507396449704142,0.02753868680353726
MMIZZI,0.8847290640394088,0.00026920111333379536,0.8966431095406361,0.03603077255968544
MMPMPP,0.3990147783251231,6.829903522652209e-05,0.6246153846153846,0.01583548974515387
MMPMZZ,0.9399014778325122,0.00042411303299811086,0.9433085501858736,0.03752476266358807
MMPUUX,0.8985221674876847,0.0003970123157506025,0.907871198568873,0.035990200105238394
MMPUXA,0.3369458128078818,2.6087783063278048e-05,0.601303317535545,0.014003064459457613
MMPUIZ,0.31625615763546794,3.6101248399389096e-05,0.5939145699239321,0.012486034344513498
MMPUPA,0.8886699507389162,0.0002973133643513757,0.899822695035461,0.03606405588173708
MMPUAI,0.8679802955665024,0.0003041616781158617,0.8833768494342907,0.03527192300253666
MMPXMF,0.5645320197044335,0.00015618349744839227,0.696636925188744,0.022416657616523096
MMPXUU,0.9004926108374384,0.0004086452716821001,0.9094982078853047,0.036026309961543185
MMPXXI,0.638423645320197,0.00020657234677908028,0.7344428364688856,0.02531858283868791
MMPXXP,0.30443349753694576,3.4426868012590555e-05,0.589773387565369,0.011997221640896496
MMPXPZ,0.8206896551724138,0.00023166535584502585,0.847953216374269,0.033825776914093116
MMPXDI,0.8847290640394088,0.0003592753793495825,0.8966431095406361,0.03570665120222495
MMPXZX,0.8403940886699507,0.0003603680728093735,0.8623619371282922,0.033548454782824595
MMPIUP,0.6630541871921182,0.00020723678216054883,0.7479734708916728,0.026604025506755287
MMPIXM,0.8226600985221674,0.0002445195437071554,0.8493723849372385,0.033551380933850176
MMPIIX,0.9192118226600985,0.00045498167819086433,0.9252506836827712,0.036446245015050706
MMPIPU,0.9182266009852216,0.0003590472878369599,0.924408014571949,0.036935181808716994
MMPIZM,0.9083743842364531,0.000356342778867867,0.9160649819494585,0.03657111164579368
MMPPFM,0.7201970443349753,0.00017199711968932796,0.7813702848344881,0.029483042468238636
MMPFMF,0.8995073891625615,0.0003080120704965192,0.9086839749328559,0.03647403991233062
MMPFPZ,0.8325123152709359,0.00030992189627340196,0.8565400843881856,0.03355518402702921
MMMMIU,0.6463054187192118,0.00012793370764821048,0.7387190684133915,0.026600090017754614
MMMMAI,0.8088669950738916,0.0001521786979542408,0.8395368072787428,0.03367159401052795
MMMUUS,0.9024630541871921,0.0002971780239883917,0.9111310592459605,0.036612405681493064
MMMUXD,0.7763546798029556,0.00018596621047355116,0.8172302737520128,0.031848587037259554
MMMUXS,0.8788177339901477,0.0002835880641229414,0.8919156414762741,0.03575797908015169
MMMUID,0.9064039408866994,0.0003544554382570039,0.9144144144144144,0.03649674114221769
MMMXMZ,0.6876847290640393,0.00012389233743048884,0.762012012012012,0.02853291137777325
MMMXUZ,0.8689655172413793,0.00034422750328571135,0.8841463414634146,0.03493361467228171
MMMIMZ,0.8472906403940886,0.00027727166751713304,0.8675213675213675,0.03434968517830843
MMMIID,0.6492610837438423,0.0001303719040732206,0.7403355215171408,0.02686572571315911
MMMIFP,0.49556650246305417,0.00011338242451785856,0.664702030124427,0.01975941608204366
MMMPMP,0.8167487684729063,0.00027488301024615117,0.8451290591174022,0.03305570119008089
MMMPMZ,0.7487684729064039,0.00013398272852158777,0.7992125984251969,0.031182077038678355
MMMPXI,0.786206896551724,0.00023219592507496694,0.8238636363636364,0.032130962471496355
MMMPSS,0.8788177339901477,0.00025971245999554924,0.8919156414762741,0.03585992249569946
MMMPZD,0.6709359605911329,0.00011821445912285726,0.7524091919940696,0.027925840949105996
MMMFXX,0.46009852216748764,6.710884458921879e-05,0.6493921944977608,0.01876603356884066
MMMFXI,0.644334975369458,0.00010806115132908585,0.7376453488372093,0.02687496667472527
MMMFXZ,0.8600985221674876,0.00024536345679954504,0.8772687986171133,0.0351739523902626
MMMFIM,0.8679802955665024,0.00027406658044701836,0.8833768494342907,0.035298922091397386
MMMFIU,0.8945812807881772,0.00037662346026167906,0.9046345811051694,0.03590910810963483
MMMFIP,0.9024630541871921,0.0003773990108373077,0.9111310592459605,0.036138677520622164
MMMFIA,0.889655172413793,0.00040303627838152373,0.9006211180124224,0.0356069373767849
MMMFPF,0.7438423645320197,0.000190366697830383,0.796078431372549,0.030424531910043615
MMMFFM,0.8955665024630541,0.0002803762470491692,0.9054415700267618,0.03642356581690079
MMMFFP,0.9241379310344827,0.0005437437081591805,0.9294871794871795,0.03630264124426762
MMMFSS,0.9083743842364531,0.00038952179261042823,0.9160649819494585,0.03648145924627718
MMMFAD,0.35763546798029555,5.4556016599740826e-05,0.608878224355129,0.014238932482336944
MMMFZA,0.9073891625615763,0.00042197391005776365,0.915238954012624,0.03614942088485226
MMMDMI,0.8413793103448275,0.00026455822174818245,0.8630952380952381,0.03436014712515786
MMMDDI,0.6945812807881773,0.00016591213709908896,0.7660377358490567,0.028595021686812626
MMMDAZ,0.651231527093596,0.0001342592230039607,0.7414170927684441,0.02685689999502269
MMMDZD,0.6472906403940886,8.084065839182273e-05,0.7392571012381646,0.027230889178196525
MMMDZA,0.7497536945812807,0.00017562141358366232,0.7998423955870765,0.030847081738186427
MMMSUS,0.6305418719211822,0.00020887067958875379,0.7302158273381295,0.025134484833914093
MMMSXS,0.522167487684729,4.7389544035857125e-05,0.6766666666666666,0.021978223661319175
MMMSPX,0.9182266009852216,0.00042473824620519303,0.924408014571949,0.03667985224416699
MMMSPD,0.9083743842364531,0.00037020399465815466,0.9160649819494585,0.03647187714417169
MMMSFF,0.8669950738916256,0.00033191121468259825,0.8826086956521739,0.0349403228296792
MMMSDS,0.683743842364532,0.00027130171509722123,0.7597305389221557,0.026820605082236208
MMMSZP,0.7625615763546797,0.00026332719870901614,0.8081210191082803,0.030889497261567266
MMMAMI,0.7881773399014778,0.0003187374871761454,0.8252032520325203,0.03151340197883238
MMMAXI,0.8364532019704433,0.000309809042201267,0.859441151566469,0.03374313057127579
MMMAXP,0.9014778325123152,0.0003773510126706294,0.9103139013452914,0.036208278257306936
MMMAFP,0.8758620689655172,0.00027495574593229793,0.8895705521472392,0.03566231521055937
MMMAAP,0.9527093596059113,0.0004950916354741824,0.9548447789275635,0.03772579344978875
MMMAZX,0.8492610837438423,0.00042480401502395596,0.8690068493150684,0.03358665766827559
MMMZXP,0.8039408866995074,0.00028453398352674866,0.8360790774299836,0.03237568237865643
MMMZSU,0.7842364532019703,0.0001925573852637255,0.8225283630470016,0.032251622837880474
MMMZAD,0.9123152709359605,0.0003837479537154591,0.9193840579710145,0.03669311872478034
MMMZZU,0.6167487684729064,0.0002003213476637984,0.7229344729344729,0.0245905247680599
MMMZZI,0.9192118226600985,0.0003449354513314444,0.9252506836827712,0.03703413801343811
MMMZZP,0.9014778325123152,0.0003448546877839642,0.9103139013452914,0.03629702043188014
MMMZZD,0.8975369458128079,0.00032178664475272475,0.9070598748882931,0.036204482569651385
MMUMMM,0.8630541871921181,0.00023276005212530127,0.8795493934142115,0.03540132726018097
MMUMIZ,0.741871921182266,0.00018840148467168607,0.7948316366483946,0.030484176126649304
MMUMPM,0.5911330049261083,9.344279066390272e-05,0.7097902097902098,0.02449060231401662
MMUMPS,0.9201970443349753,0.0004645846135854768,0.926094890510949,0.03663938699643246
